ts_code,latest_report_date,cash_like,strict_cash_like,total_liabilities,interest_debt,net_cash_after_all_liab,cash_to_liab,net_cash_to_mv,revenue_latest,revenue_cagr_3y,profit_latest,profit_cagr_3y,profit_positive_years,cfo_latest,cfo_positive_years,cfo_to_profit_latest,oneoff_ratio_latest,dps_latest,div_paid_latest,buyback_latest,shareholder_return_hkd,dps_yield_est,dividend_paid_yield_est,score,flags,name,fullname,market,list_date,price_hkd,total_mv_hkd,float_mv_hkd,turnover_hkd,pb,pe_ttm,pe_dynamic,ts_avg_amount_hkd,ts_median_amount_hkd,source_batch,financial_source,strict_net_cash
01451.HK,20251231,162748502.14,162748502.14,75550740.12,1678182.76,87197762.01999998,2.1541615857303396,0.45871347568545745,263291339.66,0.042512130171506124,23940749.32,0.24749704776341597,4,94102878.92,4,3.9306572096883725,-0.022787293442994037,,36526216.8,,36526216.8,,0.1921502051638154,140.28935656623563,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,万成集团股份,万成集团股份有限公司,主板,20180601,0.93,190092000.0,190092000.0,175620.0,1.000857142857143,7.1742857142857135,7.1742857142857135,330250.0,246040.0,补充宽筛,cache,True
01502.HK,20251231,1724737000.0,1626191000.0,970936000.0,33857000.0,753801000.0,1.7763652805128247,1.0296983853782478,1999238000.0,0.12928952494668922,107350000.0,-0.03940949187562581,4,156336000.0,4,1.456320447135538,-0.15507219375873313,,72799000.0,,72799000.0,,0.09944403464196924,129.1453333474454,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,金融街物业,金融街物业股份有限公司,主板,20200706,1.96,732060000.0,202860000.0,27540.0,0.49,6.1642,6.1642,247271.5,248560.0,补充宽筛,cache,True
00687.HK,20251231,942829809.88,942829809.88,502774703.34,91498895.66,440055106.54,1.8752530778033476,0.4085435590581697,1870145009.82,-0.05408598131996978,55382740.74,1.3928990131246657,3,295121715.68,4,5.3287668998809465,0.5676076781316763,,136812539.84,,136812539.84,,0.12701564217603417,128.47996020781085,现金类资产>总负债;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高;股东回报率较高,泰升集团,泰升集团控股有限公司,主板,19910326,0.32,1077131426.4615383,1077131426.4615383,43910.0,0.9353846153846151,17.56553846153846,17.56553846153846,60614.21052631579,32830.0,补充宽筛,cache,True
00538.HK,20251231,3349090000.0,3338962000.0,1078734000.0,652895000.0,2270356000.0,3.104648597337249,2.5678506247454003,1831936000.0,0.08612333586421883,28408000.0,,2,453149000.0,4,15.9514573359617,0.0,,65492000.0,,65492000.0,,0.07407370170837778,128.22211051251332,现金类资产>总负债;经营现金流稳定;股东回报率较高,味千(中国),味千(中国)控股有限公司,主板,20070330,0.81,884146444.548387,884146444.548387,254140.0,0.2787096774193549,28.11483870967742,28.11483870967742,424189.5,306330.0,补充宽筛,cache,True
06686.HK,20251231,5018481000.0,4360918000.0,1757974000.0,60344000.0,3260507000.0,2.8546958032371355,0.5856529361111962,1133850000.0,-0.046088942671561606,558857000.0,-0.16976897754778875,4,976609000.0,4,1.747511438525419,0.08315544047940708,,546770000.0,52295000.0,599065000.0,,0.10760417817580324,127.23854710201482,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,诺亚控股,诺亚控股私人财富资产管理有限公司,主板,20220713,16.5,5567302405.5,5567302405.5,16510.0,0.495,9.301875,9.301875,150143.63157894736,35696.0,补充宽筛,cache,True
01669.HK,20251231,376191130.0,362007866.34,7612338.16,1597796.18,368578791.84,49.41860465116279,0.7313071266666666,69718648.58,-0.04822529499330874,47177890.26,0.011994821237574671,4,251475415.62,3,5.3303658606628,0.14044760974862636,,43354560.0,,43354560.0,,0.08602095238095238,123.06172484872036,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,环球信贷集团,环球信贷集团有限公司,主板,20141212,1.26,504000000.0,504000000.0,25200.0,0.531,9.648,9.648,760609.4736842106,203300.0,补充宽筛,cache,True
00536.HK,20251231,412504186.88,412504186.88,140900513.56,,271603673.32,2.9276272772727854,0.31591247815349205,228270790.6,-0.004229207038118021,75893963.72,0.1753023875601074,4,65998285.4,4,0.8696117868278866,0.0,,72490630.76,,72490630.76,,0.08431658720359078,116.81251785735834,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,贸易通,贸易通电子贸易有限公司,主板,20051028,1.08,859743416.6181818,859743416.6181818,1030240.0,2.2385454545454544,10.230545454545457,10.230545454545457,876319.0,762430.0,补充宽筛,cache,True
02176.HK,20251231,290069000.0,289850000.0,235956000.0,6811000.0,54113000.0,1.2293351302785265,0.1136827731092437,287077000.0,0.12091454241420552,74410000.0,0.3521697696628696,4,85556000.0,4,1.1497916946646956,0.03478027146888859,,77000000.0,,77000000.0,,0.16176470588235295,115.77132240770968,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,赛迪顾问,赛迪顾问股份有限公司,主板,20210514,0.68,476000000.0,142120000.0,27500.0,3.3731578947368424,5.78,5.78,91437.5,53800.0,补充宽筛,cache,True
00380.HK,20251231,403353665.06,401938319.32,166719057.26,91955924.98,236634607.8,2.4193614796595573,1.3156899197807843,582914704.28,0.008323737354414273,50549610.52,0.04761980735883875,4,167521116.62,4,3.313994210770825,0.03989922452917843,,,,0.0,,0.0,113.52464416931917,现金类资产>总负债;近年盈利稳定;经营现金流稳定,中国管业,中国管业集团有限公司,主板,20001221,0.135,179855910.00000003,179855910.00000003,33548.0,0.2076923076923077,3.20979020979021,3.20979020979021,119069.88235294116,38252.0,补充宽筛,cache,True
00064.HK,20260331,2388226116.7000003,2068272408.15,412795018.1,,1975431098.6000004,5.785501306901553,0.9426166594418376,156723972.76,-0.059353654714481174,45203465.76,0.29465317318192596,4,167724468.78,4,3.710433834222007,-1.2408305057359832,,,,0.0,,0.0,112.97493001470792,现金类资产>总负债;近年盈利稳定;经营现金流稳定,结好控股,结好控股有限公司,主板,20020606,3.39,2095688718.0094345,2095688718.0094345,512430.0,0.319811320754717,39.25150943396227,39.25150943396227,483445.21,315840.7,补充宽筛,cache,True
00914.HK,20251231,105974479884.0,90368744884.0,52295371887.0,24310212358.0,53679107997.0,2.02646001089714,0.5865354087654313,82532051000.0,-0.14494785826836187,8464457000.0,-0.18886415735624562,4,15870959000.0,4,1.87501206515669,0.3213395732295645,,5515514000.0,,5515514000.0,,0.0602663564886782,110.8312119822242,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,海螺水泥,安徽海螺水泥股份有限公司,主板,19971021,17.27,91518955539.25114,22444092000.0,131561208.6,0.4140068493150685,10.093881278538811,10.093881278538811,143303274.104,128262133.91,补充宽筛,cache,True
01681.HK,20251231,3903491000.0,2894365000.0,1572153000.0,212920000.0,2331338000.0,2.482895112625807,0.2182475834164581,3417355000.0,0.13460946138412844,1078067000.0,0.1643799789685041,4,1211796000.0,4,1.124045166024004,0.048836482333658296,,502071000.0,168020000.0,670091000.0,,0.06273038976721429,110.00500138438582,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,康臣药业,康臣药业集团有限公司,主板,20131219,12.72,10682079331.67059,10682079331.67059,36012271.4,2.144941176470588,8.94889411764706,8.94889411764706,25013901.5015,23847335.6,补充宽筛,cache,True
01260.HK,20250930,1027457649.22,946581315.9200001,113891516.06,,913566133.1600001,9.021371255420972,1.6703204143996246,121495726.48,-0.07323480162726526,51513983.52,0.3273508934643594,4,59245098.16,4,1.1500779810009922,0.6629802920742945,,,,0.0,,0.0,107.79187821240359,现金类资产>总负债;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高,皓天财经集团,皓天财经集团控股有限公司,主板,20120330,0.475,546940650.0,546940650.0,47990.0,0.3489795918367346,7.881122448979593,7.881122448979593,279167.64705882355,175120.0,补充宽筛,cache,True
02367.HK,20251231,8290486000.0,6306160000.0,916637000.0,9689000.0,7373849000.0,9.044459257045046,0.26919753601304486,5518512000.0,0.3264704869616395,1914836000.0,0.2409406436283914,4,1780622000.0,4,0.9299083576870291,0.11567204711003971,,1278874000.0,166147000.0,1445021000.0,,0.05275346602393216,107.00321555213195,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,巨子生物,巨子生物控股有限公司,主板,20221104,25.8,27391963200.0,27391963200.0,107016942.6,2.517831325301205,12.920722891566266,12.920722891566266,153700966.68,135651720.87,补充宽筛,cache,True
00393.HK,20251231,1106153663.16,1087664749.76,662201162.32,15273450.2,443952500.84000003,1.6704193923257806,0.22421843476767678,882153296.72,-0.02034691130956623,67900466.72,0.2466970287237411,4,124907197.02,4,1.839563158454826,0.8217915292114505,,147630405.78,4922549.0,152552954.78,,0.07704694685858586,106.55807556729867,现金类资产>总负债;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高;股东回报率较高,旭日企业,旭日企业有限公司,主板,19960917,1.32,1980000000.0,1980000000.0,121400.0,0.6649624060150376,26.340451127819545,26.340451127819545,183770.0,139200.0,补充宽筛,cache,True
02076.HK,20251231,19945319000.0,10495075000.0,4486976000.0,158043000.0,15458343000.0,4.445158387296924,0.31019574543906164,8192714000.0,0.2245862330600994,2735340000.0,1.9435952104590077,4,4552371000.0,4,1.664279760468534,-0.008061520688470172,,553010000.0,142798000.0,695808000.0,,0.013962471996025873,106.46611160958103,现金类资产>总负债;近年盈利稳定;经营现金流稳定,BOSS直聘-W,看准科技有限公司,主板,20221222,51.5,49834155456.0,43482005324.746414,5947230.0,2.138851674641148,13.197799043062204,13.197799043062204,6225633.2975,5325073.475,补充宽筛,cache,True
09985.HK,20251231,6207518000.0,5707312000.0,4042233000.0,2222989000.0,2165285000.0,1.5356655591105213,0.12421811835820212,7223759000.0,0.1596439302059245,1425204000.0,1.1119432234289883,4,1494379000.0,4,1.0485369112070975,-0.015411127108820913,,1129844000.0,,1129844000.0,,0.06481691588788752,105.46284001374366,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,卫龙美味,卫龙美味全球控股有限公司,主板,20221215,7.17,17431313793.98347,17431313793.98347,26236444.0,2.1529752066115706,11.051280991735537,11.051280991735537,40206763.69,28614172.5,补充宽筛,cache,True
02651.HK,20251231,285970000.0,251476000.0,140709000.0,74848000.0,145261000.0,2.0323504537733905,0.2131705880460349,371571000.0,-0.03183562083796876,28175000.0,-0.13373322243175567,4,93999000.0,4,3.3362555456965395,0.19971606033717834,,32375000.0,,32375000.0,,0.04751032822292549,104.59257070293295,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,大众口腔,武汉大众口腔医疗股份有限公司,主板,20250709,13.8,681430779.6,234960732.00000003,2130533.0,1.9205,21.85,21.85,741237.35,339934.5,补充宽筛,cache,True
00697.HK,20251231,9097155066.300001,8970798201.18,3994630449.1,1842760282.6399999,5102524617.200001,2.2773458476865143,0.39203545379962124,1297759141.08,-0.03161570528467006,280153553.84,-0.30194026940385454,4,521044134.28,4,1.8598519531098874,1.2936467508350207,,1042592265.32,194712554.72,1237304820.04,,0.09506418743728075,104.10807271875993,现金类资产>总负债;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高;股东回报率较高,首程控股,首程控股有限公司,主板,19910430,1.61,13015467268.957832,13015467268.957832,54769548.3,1.2123493975903616,41.96668674698796,41.96668674698796,88965466.98300001,79720203.5,补充宽筛,cache,True
00999.HK,20251231,1487482000.0,317786000.0,1357484000.0,951071000.0,129998000.0,1.0957639279726317,0.01658026204621671,5345091000.0,0.1848477196221654,715092000.0,0.4438464293528017,4,1162214000.0,4,1.6252650008670213,0.08360462709693298,,624255000.0,,624255000.0,,0.07961900555132395,103.873601043417,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,小菜园,小菜园国际控股有限公司,主板,20241220,6.69,7840527468.000001,7840527468.000001,15747371.2,2.9091522762951336,9.903720565149138,9.903720565149138,11919699.972,8904920.0,补充宽筛,cache,True
01530.HK,20251231,19586398000.0,15728733000.0,5814179000.0,2617850000.0,13772219000.0,3.3687297897089166,0.3378720892384194,17695749000.0,0.37107318647806586,8482164000.0,0.6420675356353016,4,9668867000.0,4,1.139905689161398,0.0576239742593989,,559822000.0,,559822000.0,,0.013734041605178542,101.95392373154667,现金类资产>总负债;近年盈利稳定;经营现金流稳定,三生制药,三生制药,主板,20150611,16.06,40761635656.39077,40761635656.39077,486336152.0,1.358052530429212,4.341652786675208,4.341652786675208,622670236.959,555455992.755,补充宽筛,cache,True
00229.HK,20251231,257951503.02,257951503.02,215697968.2,,42253534.82000002,1.1958921318202755,0.1027850504462706,978494354.8,0.01004224507277418,41922053.08,0.15443016838774404,4,32386759.54,4,0.7725470763131814,0.5887447752833197,,54317844.36,,54317844.36,,0.13213243333271668,101.37466185476579,现金类资产>总负债;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高;股东回报率较高,利民实业,利民实业有限公司,主板,19841122,0.82,411086385.0,411086385.0,36800.0,0.61,8.86,8.86,169453.125,111800.0,补充宽筛,cache,True
06618.HK,20251231,46972772000.0,46471399000.0,21513391000.0,636017000.0,25459381000.0,2.1834201776930473,0.23895768063820316,73441487000.0,0.16259783365803093,5375405000.0,1.4182574598381388,4,10173949000.0,4,1.8926851093080428,0.1431730260324571,,,,0.0,,0.0,101.24672745228611,现金类资产>总负债;近年盈利稳定;经营现金流稳定,京东健康,京东健康股份有限公司,主板,20201208,33.18,106543472183.03935,106543472183.03935,245074194.51,1.6026118067978534,17.905724508050092,17.905724508050092,425805180.9567501,408202709.275,补充宽筛,cache,True
01579.HK,20251231,2152708000.0,2139007000.0,994787000.0,116570000.0,1157921000.0,2.1639888740001627,0.084680036445615,6612566000.0,0.02463379639002161,853964000.0,0.04796735804660046,4,986438000.0,4,1.1551283192265716,0.15921865558735496,,695545000.0,,695545000.0,,0.05086597095101072,100.90442171612939,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,颐海国际,颐海国际控股有限公司,主板,20160713,13.19,13674073000.0,13674073000.0,41361019.0,2.589447852760736,14.464493865030676,14.464493865030676,41908665.0385,34379335.25,补充宽筛,cache,True
03888.HK,20251231,27064881000.0,22587238000.0,6906511000.0,35253000.0,20158370000.0,3.918748699596656,0.6673528290676551,9682881000.0,0.08234439636406243,2004388000.0,,3,2291620000.0,4,1.1433015962977229,0.13448094879833644,,706507000.0,395277000.0,1101784000.0,,0.03647510534936492,100.1528182546937,现金类资产>总负债;近年盈利稳定;经营现金流稳定,金山软件,金山软件有限公司,主板,20071009,21.86,30206465188.98083,30206465188.98083,268474872.44,0.9901742160278744,9.597073170731706,9.597073170731706,636275745.9779999,540400016.26,补充宽筛,cache,True
02302.HK,20251231,819268410.66,819268410.66,115851513.3,2332114.04,703416897.36,7.071710911004561,0.349025588709063,2248965413.24,0.4060489000048684,173761463.6,0.34001429695017293,4,259694717.62,4,1.494547250233912,0.04138683854870568,,,,0.0,,0.0,99.8444312976353,现金类资产>总负债;近年盈利稳定;经营现金流稳定,中核国际,中核国际有限公司,主板,20030106,4.12,2015373428.526316,2015373428.526316,5891460.0,2.3162679425837327,10.477416267942584,10.477416267942584,3417753.1,3213809.0,补充宽筛,cache,True
02291.HK,20251231,1156246607.75,1156246607.75,61974862.76,773004.8,1094271744.99,18.656702996303657,0.2645259458265435,527944226.35,0.28697925607067165,239727919.85,,3,221095230.23,4,0.9222756797303432,0.07106804647810822,,214984998.14,,214984998.14,,0.05196982397824855,97.3487512068047,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,心泰医疗,乐普心泰医疗科技(上海)股份有限公司,主板,20221108,11.93,4136727463.8063006,4136727463.8063006,326917166.24,1.8375262543757287,15.591131855309214,15.591131855309214,6927058.7475,5102393.390000001,补充宽筛,cache,True
01833.HK,20251231,6295327000.0,3418768000.0,3325388000.0,39790000.0,2969939000.0,1.893110518231256,0.2011791152603661,5468174000.0,-0.041265696192213874,379511000.0,,2,450946000.0,2,1.1882290631892092,0.45858222818310934,,3906599000.0,,3906599000.0,,0.2646270278605153,97.29770093964483,现金类资产>总负债;股东回报率较高,平安好医生,平安健康医疗科技有限公司,主板,20180504,6.83,14762660607.9677,14762660607.9677,79714786.22,1.342099596231494,35.1335935397039,35.1335935397039,90876498.475,95049630.83,补充宽筛,cache,True
02331.HK,20251231,17809126000.0,17809126000.0,10086568000.0,2055154000.0,7722558000.0,1.7656279122888974,0.1986479496005253,29598417000.0,0.04680055752096335,2935743000.0,-0.1027213004796591,4,4851532000.0,4,1.6525738118084587,0.0778109664231508,,1399890000.0,,1399890000.0,,0.03600947745116053,95.99494573795339,现金类资产>总负债;近年盈利稳定;经营现金流稳定,李宁,李宁有限公司,主板,20040628,15.04,38875598844.73924,38875598844.73924,314294446.65,1.2755443037974683,11.955848101265822,11.955848101265822,412279517.0655,349591915.995,补充宽筛,cache,True
03878.HK,20250930,152119814.62,149546124.0,32206282.48,308587.24,119913532.14,4.7232962920966095,1.0966149801369562,108734092.04,-0.09113579726090149,5081646.68,,3,102667339.94,3,20.203557312252965,0.36722960833632773,,,,0.0,,0.0,95.13908438215537,现金类资产>总负债;近年盈利稳定;经营现金流稳定,VICON HOLDINGS,Vicon Holdings Limited,主板,20171222,0.228,109348800.0,109348800.0,135108.0,0.3982532751091703,27.49938864628821,27.49938864628821,37353.875,31206.0,补充宽筛,cache,True
03316.HK,20251231,3337807000.0,2905038000.0,3163651000.0,2378000.0,174156000.0,1.0550490556638517,0.029804677093082804,4101253000.0,0.27416227803237825,595508000.0,0.13065962702823586,4,828737000.0,4,1.3916471315246814,0.024036620834648737,,432242000.0,,432242000.0,,0.07397295089499241,95.11757324668274,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,滨江服务,滨江服务集团有限公司,主板,20190315,21.14,5843243980.0,5843243980.0,2442530.0,3.157398897058824,8.860147058823529,8.860147058823529,4044121.993,4081535.0,补充宽筛,cache,True
03880.HK,20251231,1074759000.0,1074759000.0,227795000.0,30747000.0,846964000.0,4.718097412146887,0.25969338320966456,570087000.0,0.17564809673506,217371000.0,0.590948937922736,4,267443000.0,4,1.2303527149435758,0.2571134143929043,,,,0.0,,0.0,94.91255487818839,现金类资产>总负债;近年盈利稳定;经营现金流稳定,泰德医药,泰德医药(浙江)股份有限公司,主板,20250630,23.0,3261400000.0,3261400000.0,2252108.0,1.8545135845749343,13.556091148115687,13.556091148115687,2443786.75,2273257.0,补充宽筛,cache,True
00418.HK,20251231,741057687.64,741057687.64,284697653.66,1529151.46,456360033.97999996,2.602963804278512,0.6172307015492955,819366861.64,-0.014234013290614467,26923181.76,-0.04634320107365664,4,32365985.48,4,1.2021604938271604,1.6354334406870639,,981800.14,41894053.26,42875853.4,,0.0579899445681226,93.96309452436964,现金类资产>总负债;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高;股东回报率较高,方正控股,方正控股有限公司,主板,19951221,0.64,739367035.4285715,739367035.4285715,20600.0,0.6674285714285715,24.80457142857143,24.80457142857143,65972.4705882353,41720.0,补充宽筛,cache,True
02097.HK,20251231,17318652000.0,8383525000.0,6024867000.0,187262000.0,11293785000.0,2.874528516563104,0.11947924145237339,33559923000.0,0.3521375886905578,5886704000.0,0.4338994762006938,4,6039033000.0,4,1.025876789456375,0.05905273986937342,,,,0.0,,0.0,93.41004930045648,现金类资产>总负债;近年盈利稳定;经营现金流稳定,蜜雪集团,蜜雪冰城股份有限公司,主板,20250303,249.0,94525081200.0,37569881442.40786,105293425.4,3.487223587223587,14.4995085995086,14.4995085995086,158803106.185,121846110.2,补充宽筛,cache,True
01357.HK,20251231,4866098000.0,3981952000.0,3650516000.0,51236000.0,1215582000.0,1.332989089761557,0.0728175846309061,3858738000.0,0.22769429113970374,582900000.0,0.8362714345685252,4,1257010000.0,4,2.156476239492194,0.9486121118545205,,865592000.0,,865592000.0,,0.051851967794715015,93.33112996596279,现金类资产>总负债;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高;股东回报率较高,美图公司,美图公司,主板,20161215,3.67,16693522672.599998,16693522672.599998,411508939.52,2.682595238095238,25.864761904761902,25.864761904761902,668664073.0125,439843761.57,补充宽筛,cache,True
01650.HK,20251231,76142011.4,76142011.4,61927817.0,10546015.200000001,14214194.400000006,1.2295284266196562,0.05466997846153848,440323427.6,0.1023188727500306,14552627.6,,3,21408629.2,4,1.471117779444861,0.13878469617404351,,21834400.0,,21834400.0,,0.08397846153846154,93.30329567754725,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,HYGIEIA GROUP,Hygieia Group Limited,主板,20200703,0.13,260000000.0,260000000.0,24096.0,1.6202898550724636,16.13695652173913,16.13695652173913,138697.2,103896.0,补充宽筛,cache,True
01217.HK,20251231,248179565.84,125625256.92,92277471.3,428126.28,155902094.54000002,2.6894924876425392,1.1071226516701262,62937272.82,,51185477.4,1.1512014144271983,4,-26766924.7,2,-0.5229398270689959,0.013993294512087523,,,,0.0,,0.0,91.54604289257696,现金类资产>总负债;近年盈利稳定,中国创新投资,中国创新投资有限公司,主板,20020828,0.011,140817365.0,140817365.0,60080.0,0.23,2.48,2.48,98947.1042,69563.2,补充宽筛,cache,True
06608.HK,20251231,2902527000.0,2311605000.0,727125000.0,124904000.0,2175402000.0,3.9917854564208355,1.026664448328676,2920215000.0,0.12441229186894831,66908000.0,-0.34642781598457906,4,91259000.0,4,1.3639475100137501,1.6947898607042506,,,82161000.0,82161000.0,,0.03877525980905246,90.04223287639297,现金类资产>总负债;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高,百融云-W,百融云创,主板,20210331,4.71,2118902630.3008475,1776444041.5995762,9986590.5,0.4290889830508475,28.59927966101695,28.59927966101695,7290298.773,6989916.25,补充宽筛,cache,True
01354.HK,20251231,891030000.0,891030000.0,643758000.0,2128000.0,247272000.0,1.3841070712907646,1.5987381818339814,1049218000.0,0.14073943057060068,63948000.0,0.19470690151990078,4,38894000.0,3,0.6082129229999375,0.23390880090073185,,,,0.0,,0.0,89.86686308682249,现金类资产>总负债;近年盈利稳定;经营现金流稳定,经发物业,西安经发物业股份有限公司,主板,20240703,2.32,154666975.99999997,38666975.99999999,300993.0,0.4342245989304812,2.183529411764705,2.183529411764705,297273.15,250785.0,补充宽筛,cache,True
01880.HK,20251231,33781245387.6,33781245387.6,13857345805.32,4748074388.7,19923899582.28,2.437786128901465,0.19316993376327524,53693579000.0,-0.004547769969528437,3643905000.0,-0.10682508677890279,4,6058560000.0,3,1.6626558595792151,0.3498189442370204,,3015338000.0,,3015338000.0,,0.029234871382905824,89.82809816529559,现金类资产>总负债;近年盈利稳定;经营现金流稳定,中国中免,中国旅游集团中免股份有限公司,主板,20220825,49.64,103141825407.96552,6220939404.0,80900001.2,1.5752556317335946,22.452254652301665,22.452254652301665,125100578.26,83075384.55,补充宽筛,cache,True
08480.HK,20251231,152124214.13,152124214.13,141626976.57,29382219.98,10497237.560000002,1.0741189130363993,0.06533904491593492,405755208.78,0.16632366771165397,47009820.05,0.17944119656308177,4,69253017.89,4,1.4731606676294862,0.2284198503329519,,8746254.7,,8746254.7,,0.05444022062214878,89.3447024082569,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,飞霓控股,飞霓控股有限公司,创业板,20171016,0.174,160657958.39999998,160657958.39999998,21824.0,0.4001999999999999,3.0885,3.0885,497666.6,335154.0,补充宽筛,cache,True
00591.HK,20251231,2951696000.0,2951696000.0,97838000.0,824000.0,2853858000.0,30.169218504057728,12.225362248995983,85480000.0,0.06504284736876009,3788000.0,,2,14613000.0,3,3.8577085533262934,0.9714889123548046,,,,0.0,,0.0,89.34213305174234,现金类资产>总负债;经营现金流稳定;一次性/其他收益占比较高,中国高精密,中国高精密自动化集团有限公司,主板,20091113,0.225,233437500.0,233437500.0,110537.0,0.1266233766233766,37.34415584415585,37.34415584415585,388155.581,317223.5,补充宽筛,cache,True
02698.HK,20251231,3131021132.8,3131021132.8,881805132.8,149137078.4,2249216000.0,3.550695064405051,0.14800828346484624,3988035688.0,-0.3210713226696452,851630494.4,0.6079915395148603,3,811376556.8,3,0.9527330950867839,0.021722803165983018,,246008000.0,,246008000.0,,0.016188406003967558,88.58584545933027,现金类资产>总负债;近年盈利稳定;经营现金流稳定,乐舒适,乐舒适有限公司,主板,20251110,24.48,15196554864.0,15196554864.0,22784816.2,3.062218999274837,16.118810732414794,16.118810732414794,47254372.6,31365113.24,补充宽筛,cache,True
01621.HK,20250930,93866212.74,93866212.74,51979603.32,34126279.42,41886609.419999994,1.805827800611234,0.23531803044943816,636982494.08,0.1175754972238463,10063778.54,0.0889932969284184,4,20410580.88,3,2.0281230155130183,0.12609997278417853,,,,0.0,,0.0,87.53665516335144,现金类资产>总负债;近年盈利稳定;经营现金流稳定,域高国际控股,域高国际控股有限公司,主板,20180305,0.178,178000000.0,178000000.0,80264.0,0.73,12.94,12.94,190152.84210526315,44408.0,补充宽筛,cache,True
00837.HK,20251231,170408000.0,89739000.0,149255000.0,20773000.0,21153000.0,1.1417238953468896,0.014366468682470193,558223000.0,0.17060038380608944,171027000.0,0.1683038081752406,4,177450000.0,4,1.0375554736971355,0.2633794664000421,,89569000.0,,89569000.0,,0.060832517062363395,87.53661509015394,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,谭木匠,谭木匠控股有限公司,主板,20091229,5.92,1472386880.0,1472386880.0,41750.0,1.3691846921797004,7.771846921797005,7.771846921797005,403285.8333333333,361525.0,补充宽筛,cache,True
01750.HK,20251231,135389065.12,135389065.12,30554126.16,1688118.18,104834938.96000001,4.43112214733357,0.6851956794771241,146274672.56,-0.09276344872436593,4871065.46,-0.13122180514514925,4,12826627.22,2,2.63322825885407,0.2966808826256258,,,,0.0,,0.0,86.77852417722347,现金类资产>总负债;近年盈利稳定,全达电器集团控股,全达电器集团(控股)有限公司,主板,20180511,0.085,153000000.00000003,153000000.00000003,19640.0,0.8793103448275863,28.37241379310345,28.37241379310345,98952.35294117648,59020.0,补充宽筛,cache,True
01846.HK,20251231,628226542.02,628226542.02,603150445.16,397419509.65999997,25076096.860000014,1.0415751941513498,0.033272466105696875,719000152.02,0.096654325730827,49180329.0,-0.14943564507103801,4,174999778.22,4,3.5583287419651057,-0.004058769513314968,,18403107.5,16628280.2,35031387.7,,0.04648174181138396,86.23652259440988,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,德视佳,德视佳国际眼科有限公司,主板,20191015,2.35,753659100.0,753659100.0,44480.0,0.6002164502164502,13.845670995670996,13.845670995670996,158477.22222222222,56030.0,补充宽筛,cache,True
02218.HK,20251231,409073825.25,409073825.25,156482138.22,,252591687.03,2.61418862180218,0.034077416356131054,1677163545.44,0.16327820537050286,330345077.62,0.19342547452472747,4,491783138.2,2,1.4886952205950656,0.035784994694542716,,82754645.0,,82754645.0,,0.011164518223966267,85.24324544780855,现金类资产>总负债;近年盈利稳定,安德利果汁,烟台北方安德利果汁股份有限公司,主板,20110119,22.18,7412289839.999999,1411801359.9999998,28999880.0,2.2979279279279274,20.890253890253888,20.890253890253888,119433303.693,31189562.5,补充宽筛,cache,True
02457.HK,20251231,227026000.0,227026000.0,95722000.0,6148000.0,131304000.0,2.3717222790998935,0.410325,404827000.0,-0.027631845514376696,11064000.0,-0.41041145732606676,4,30943000.0,3,2.7967281272595805,0.06579898770788142,,,,0.0,,0.0,84.77561214750543,现金类资产>总负债;近年盈利稳定;经营现金流稳定,步阳国际,步阳国际控股有限公司,主板,20221215,0.32,320000000.0,320000000.0,16150.0,0.7,26.12,26.12,54622.36842105263,50250.0,补充宽筛,cache,True
